Region,PlotID,Year,Trap1,Trap2,Trap3,Trap4,Trap5,TotalTraps,Field1,Field2,Field3,Field4,Field5
6,183,2007,0,0,0,0,0,5,,,,,
6,183,2008,0,0,0,0,0,5,,,,,
6,183,2009,0,1,0,3,0,5,,,,,
6,183,2010,0,1,0,0,0,5,,,,,
6,183,2011,0,1,2,1,0,5,,,,,
6,183,2012,0,0,0,0,0,5,,,,,
6,183,2013,0,0,0,0,0,5,,,,,
6,183,2014,0,0,0,0,0,5,,,,,
6,183,2015,0,0,1,3,0,5,,,,,
6,183,2016,2,1,3,2,0,5,,,,,
6,183,2017,,0,,2,1,3,,,,,
6,184,1981,49,53,16,7,2,5,,,,,
6,184,1982,44,18,12,10,9,5,,,,,
6,184,1983,3,1,6,0,0,5,,,,,
6,184,1984,0,0,0,0,2,5,,,,,
6,184,1985,0,0,0,0,1,5,,,,,
6,184,1986,1,0,0,1,0,5,,,,,
6,184,1987,1,2,0,0,0,5,,,,,
6,184,1988,0,0,2,0,0,5,,,,,
6,184,1989,1,2,8,6,3,5,,,,,
6,184,1990,4,3,6,5,4,5,,,,,
6,184,1991,0,2,1,1,1,5,,,,,
6,184,1992,2,0,1,0,3,5,,,,,
6,184,1993,1,0,1,0,0,5,,,,,
6,184,1994,0,0,0,0,0,5,,,,,
6,184,1995,0,0,0,1,2,5,,,,,
6,184,1996,1,1,0,3,1,5,,,,,
6,184,1997,8,12,0,16,16,5,,,,,
6,184,1998,11,16,6,2,18,5,,,,,
6,184,1999,3,5,2,3,0,5,,,,,
6,184,2000,0,0,0,0,0,5,,,,,
6,184,2001,0,0,0,0,1,5,,,,,
6,184,2002,0,0,0,0,0,5,,,,,
6,184,2003,0,0,0,0,1,5,,,,,
6,184,2004,0,0,0,0,0,5,,,,,
6,184,2005,0,0,0,0,0,5,,,,,
6,184,2006,0,0,0,1,0,5,,,,,
6,184,2007,0,0,1,0,0,5,,,,,
6,184,2009,30,2,5,1,8,5,,,,,
6,184,2010,1,11,9,2,0,5,,,,,
6,184,2011,7,2,0,0,2,5,,,,,
6,184,2012,1,0,0,0,1,5,,,,,
6,184,2013,0,0,0,0,0,5,,,,,
6,184,2014,1,0,0,1,0,5,,,,,
6,184,2015,2,3,3,1,1,5,,,,,
6,184,2016,0,0,1,0,1,5,,,,,
6,184,2017,0,0,,,0,3,,,,,
6,185,1982,28,27,12,8,56,5,,,,,
6,185,1983,1,0,0,0,0,5,,,,,
6,185,1984,0,0,0,0,0,5,,,,,
6,185,1985,0,0,0,0,0,5,,,,,
6,185,1986,0,3,0,16,11,5,,,,,
6,185,1987,0,2,0,4,8,5,,,,,
6,185,1988,5,2,1,11,4,5,,,,,
6,185,1989,0,0,2,0,0,5,,,,,
6,185,1990,4,3,2,5,6,5,,,,,
6,185,1991,1,1,0,1,1,5,,,,,
6,185,1992,0,0,1,2,1,5,,,,,
6,185,1993,0,0,1,0,0,5,,,,,
6,185,1994,0,0,0,0,0,5,,,,,
6,185,1995,0,0,0,0,0,5,,,,,
6,185,1996,0,0,0,1,1,5,,,,,
6,185,1997,0,1,2,5,1,5,,,,,
6,185,1998,30,33,31,35,24,5,,,,,
6,185,1999,1,3,11,8,0,5,,,,,
6,185,2000,0,0,,3,0,4,,,,,
6,185,2001,0,0,0,0,1,5,,,,,
6,185,2002,2,0,0,0,0,5,,,,,
6,185,2003,0,0,0,0,0,5,,,,,
6,185,2004,0,0,0,0,0,5,,,,,
6,185,2005,0,0,0,0,0,5,,,,,
6,185,2006,5,1,0,0,,4,,,,,
6,185,2007,2,0,10,0,1,5,,,,,
6,185,2008,29,7,17,20,,4,,,,,
6,185,2009,8,58,74,4,16,5,,,,,
6,185,2010,2,8,0,8,2,5,,,,,
6,185,2011,0,15,2,2,2,5,,,,,
6,185,2012,0,0,0,0,0,5,,,,,
6,185,2013,0,0,0,0,0,5,,,,,
6,185,2014,0,0,0,0,0,5,,,,,
6,185,2015,0,0,0,0,0,5,,,,,
6,185,2016,1,0,0,0,0,5,,,,,
6,185,2017,,0,0,0,,3,,,,,
6,186,1982,5,23,12,13,34,5,,,,,
6,186,1983,4,2,5,2,2,5,,,,,
6,186,1984,0,0,0,0,0,5,,,,,
6,186,1985,0,0,0,0,0,5,,,,,
6,186,1986,0,2,0,0,0,5,,,,,
6,186,1987,3,2,0,0,0,5,,,,,
6,186,1988,4,6,6,0,0,5,,,,,
6,186,1989,0,1,0,1,0,5,,,,,
6,186,1990,5,13,8,10,11,5,,,,,
6,186,1991,0,8,3,4,3,5,,,,,
6,186,1992,1,2,0,1,1,5,,,,,
6,186,1993,1,0,0,0,0,5,,,,,
6,186,1994,0,0,0,0,0,5,,,,,
6,186,1995,0,0,0,6,4,5,,,,,
6,186,1996,0,0,3,1,3,5,,,,,
6,186,1997,7,5,1,1,5,5,,,,,
6,186,1998,30,16,14,24,19,5,,,,,
6,186,1999,4,5,4,0,2,5,,,,,
6,186,2000,0,0,0,2,0,5,,,,,
6,186,2001,0,0,0,0,0,5,,,,,
6,186,2002,0,0,0,0,0,5,,,,,
6,186,2003,2,0,0,0,0,5,,,,,
6,186,2004,0,0,0,0,0,5,,,,,
6,186,2005,2,0,0,0,1,5,,,,,
6,186,2006,0,0,3,0,0,5,,,,,
6,186,2007,2,1,1,0,0,5,,,,,
6,186,2008,0,2,,,,2,,,,,
6,186,2009,0,9,3,11,11,5,,,,,
6,186,2010,0,9,3,11,11,5,,,,,
6,186,2011,0,8,3,4,0,5,,,,,
6,186,2012,0,0,0,0,0,5,,,,,
6,186,2013,0,0,1,3,0,5,,,,,
6,186,2014,0,0,0,0,0,5,,,,,
6,186,2015,0,4,0,0,0,5,,,,,
6,186,2016,0,3,2,4,3,5,,,,,
6,186,2017,6,15,3,4,0,5,,,,,
6,187,1981,20,43,52,14,7,5,,,,,
6,187,1982,38,48,57,33,32,5,,,,,
6,187,1983,19,36,45,22,9,5,,,,,
6,187,1984,1,8,8,5,12,5,,,,,
6,187,1985,1,2,2,0,3,5,,,,,
6,187,1986,1,1,0,0,0,5,,,,,
6,187,1987,5,7,5,5,2,5,,,,,
6,187,1988,0,0,2,2,3,5,,,,,
6,187,1989,2,8,2,4,14,5,,,,,
6,187,1990,18,8,27,17,33,5,,,,,
6,187,1991,1,2,2,2,20,5,,,,,
6,187,1992,0,0,0,1,0,5,,,,,
6,187,1993,0,1,0,0,0,5,,,,,
6,187,1994,0,0,0,0,0,5,,,,,
6,187,1995,0,0,0,1,0,5,,,,,
6,187,1996,0,0,0,0,3,5,,,,,
6,187,1997,0,2,0,0,3,5,,,,,
6,187,1998,11,28,31,25,53,5,,,,,
6,187,1999,1,0,0,0,1,5,,,,,
6,187,2000,1,0,,0,0,4,,,,,
6,187,2001,,1,0,2,4,4,,,,,
6,187,2002,0,0,0,0,0,5,,,,,
6,187,2003,0,0,0,1,0,5,,,,,
6,187,2004,0,0,0,0,0,5,,,,,
6,187,2005,0,0,0,0,0,5,,,,,
6,187,2006,0,0,1,2,0,5,,,,,
6,187,2007,0,0,0,0,0,5,,,,,
6,187,2008,0,0,0,0,0,5,,,,,
6,187,2009,0,0,,0,0,4,,,,,
6,187,2010,1,0,3,3,0,5,,,,,
6,187,2011,0,0,1,0,4,5,,,,,
6,187,2012,0,0,0,1,0,5,,,,,
6,187,2013,0,0,0,1,0,5,,,,,
6,187,2014,0,0,0,0,0,5,,,,,
6,187,2015,0,,0,0,0,4,,,,,
6,187,2016,1,0,0,0,0,5,,,,,
6,188,1981,2,2,12,10,5,5,,,,,
6,188,1982,2,3,39,17,4,5,,,,,
6,188,1983,5,20,7,58,39,5,,,,,
6,188,1984,7,8,6,13,11,5,,,,,
6,188,1985,3,2,1,5,2,5,,,,,
6,188,1986,0,0,0,0,0,5,,,,,
6,188,1987,0,0,2,0,0,5,,,,,
6,188,1988,0,0,0,0,0,5,,,,,
6,188,1989,0,0,0,0,0,5,,,,,
6,188,1990,5,,,,,1,,,,,
6,188,1991,2,21,0,6,2,5,,,,,
6,188,1992,3,3,0,3,4,5,,,,,
6,188,1993,0,1,0,0,3,5,,,,,
6,188,1994,0,0,0,0,0,5,,,,,
6,188,1995,0,0,2,2,2,5,,,,,
6,188,1996,1,0,1,2,7,5,,,,,
6,188,1997,2,46,45,28,0,5,,,,,
6,188,1998,51,50,73,63,60,5,,,,,
6,188,1999,15,12,16,10,3,5,,,,,
6,188,2000,2,1,0,3,2,5,,,,,
6,188,2001,10,10,5,5,9,5,,,,,
6,188,2002,0,0,0,0,0,5,,,,,
6,188,2003,0,0,0,0,0,5,,,,,
6,188,2004,0,0,0,0,0,5,,,,,
6,188,2005,0,0,0,0,0,5,,,,,
6,188,2006,0,0,0,0,0,5,,,,,
6,188,2007,1,0,0,0,0,5,,,,,
6,188,2008,3,1,0,4,0,5,,,,,
6,188,2009,0,,0,8,0,4,,,,,
6,188,2010,18,3,3,3,0,5,,,,,
6,188,2011,76,22,27,28,7,5,,,,,
6,188,2012,1,0,1,0,1,5,,,,,
6,188,2013,0,0,0,0,0,5,,,,,
6,188,2014,1,0,0,0,0,5,,,,,
6,188,2015,5,3,2,1,2,5,,,,,
6,188,2016,10,7,6,0,11,5,,,,,
6,189,1981,0,0,0,2,1,5,,,,,
6,189,1982,2,18,0,1,4,5,,,,,
6,189,1983,13,13,13,4,18,5,,,,,
6,189,1984,6,1,0,4,11,5,,,,,
6,189,1985,1,0,0,0,0,5,,,,,
6,189,1986,0,0,2,0,0,5,,,,,
6,189,1987,0,1,0,0,0,5,,,,,
6,189,1988,0,0,0,0,0,5,,,,,
6,189,1989,0,1,1,1,0,5,,,,,
6,189,1990,3,4,4,3,4,5,,,,,
6,189,1991,3,3,0,0,2,5,,,,,
6,189,1992,0,1,0,0,1,5,,,,,
6,189,1993,0,0,0,0,0,5,,,,,
6,189,1994,0,0,0,0,0,5,,,,,
6,189,1995,0,0,0,0,0,5,,,,,
6,189,1996,0,0,0,0,0,5,,,,,
6,189,1997,1,0,0,0,0,5,,,,,
6,189,1998,1,3,1,2,0,5,,,,,
6,189,1999,0,2,0,2,0,5,,,,,
6,189,2000,0,0,0,0,0,5,,,,,
6,189,2001,0,0,0,0,1,5,,,,,
6,189,2002,0,0,0,0,0,5,,,,,
6,189,2003,0,0,0,0,0,5,,,,,
6,189,2004,0,0,0,0,0,5,,,,,
6,189,2005,0,0,0,0,0,5,,,,,
6,189,2006,0,0,0,0,0,5,,,,,
6,189,2007,0,0,0,0,0,5,,,,,
6,189,2008,0,0,0,0,0,5,,,,,
6,189,2009,0,0,0,,0,4,,,,,
6,189,2010,1,0,0,0,0,5,,,,,
6,189,2011,0,0,0,0,0,5,,,,,
6,189,2012,0,0,0,0,0,5,,,,,
6,189,2013,1,0,0,0,1,5,,,,,
6,189,2014,0,0,0,0,0,5,,,,,
6,189,2015,1,0,1,0,0,5,,,,,
6,189,2016,0,0,2,0,0,5,,,,,
6,190,1981,4,10,12,0,6,5,,,,,
6,190,1982,41,42,67,56,48,5,,,,,
6,190,1983,66,42,17,61,70,5,,,,,
6,190,1984,10,19,19,20,10,5,,,,,
6,190,1985,0,3,0,1,0,5,,,,,
6,190,1986,0,0,0,0,0,5,,,,,
6,190,1987,0,2,0,0,0,5,,,,,
6,190,1988,0,0,0,0,0,5,,,,,
6,190,1989,1,0,0,1,0,5,,,,,
6,190,1990,4,5,4,4,5,5,,,,,
6,190,1991,1,0,0,2,0,5,,,,,
6,190,1992,0,0,0,1,0,5,,,,,
6,190,1993,0,0,0,0,0,5,,,,,
6,190,1994,0,0,0,0,0,5,,,,,
6,190,1995,0,0,0,0,1,5,,,,,
6,190,1996,0,0,0,0,0,5,,,,,
6,190,1997,0,0,0,0,0,5,,,,,
6,190,1998,1,1,3,0,1,5,,,,,
6,190,1999,0,1,1,0,2,5,,,,,
6,190,2000,1,0,1,0,0,5,,,,,
6,190,2001,0,0,,0,0,4,,,,,
6,190,2002,0,0,0,0,0,5,,,,,
6,190,2003,0,0,0,1,1,5,,,,,
6,190,2004,0,0,0,0,0,5,,,,,
6,190,2005,0,0,0,0,0,5,,,,,
6,190,2006,0,0,0,0,0,5,,,,,
6,190,2007,0,0,0,0,0,5,,,,,
6,190,2008,0,0,0,0,0,5,,,,,
6,190,2009,0,0,0,0,,4,,,,,
6,190,2010,0,0,0,0,0,5,,,,,
6,190,2011,0,0,1,0,0,5,,,,,
6,190,2012,,0,,,,1,,,,,
6,190,2013,0,0,1,0,0,5,,,,,
6,190,2014,0,0,0,0,0,5,,,,,
6,190,2015,0,0,0,0,0,5,,,,,
6,190,2016,0,1,2,0,2,5,,,,,
6,191,1981,19,12,5,9,27,5,,,,,
6,191,1982,14,23,3,19,33,5,,,,,
6,191,1983,2,1,0,1,0,5,,,,,
6,191,1984,0,0,0,0,0,5,,,,,
6,191,1985,0,1,0,0,1,5,,,,,
6,191,1986,3,0,0,0,0,5,,,,,
6,191,1987,1,0,0,0,0,5,,,,,
6,191,1988,4,1,0,1,0,5,,,,,
6,191,1989,0,0,0,0,0,5,,,,,
6,191,1990,9,5,8,2,9,5,,,,,
6,191,1991,5,1,0,0,4,5,,,,,
6,191,1992,0,1,1,0,0,5,,,,,
6,191,1993,0,0,0,1,1,5,,,,,
6,191,1994,0,0,1,0,0,5,,,,,
6,191,1995,1,2,0,0,5,5,,,,,
6,191,1996,0,3,1,8,4,5,,,,,
6,191,1997,5,1,27,3,5,5,,,,,
6,191,1998,28,53,10,49,74,5,,,,,
6,191,1999,0,0,0,6,8,5,,,,,
6,191,2000,0,2,1,0,0,5,,,,,
6,191,2001,1,1,1,1,2,5,,,,,
6,191,2002,0,1,2,0,0,5,,,,,
6,191,2003,0,0,0,0,2,5,,,,,
6,191,2004,0,0,0,0,0,5,,,,,
6,191,2005,0,0,0,0,0,5,,,,,
6,191,2006,0,0,0,0,2,5,,,,,
6,191,2007,2,0,0,0,0,5,,,,,
6,191,2008,0,0,0,0,0,5,,,,,
6,191,2009,4,0,0,0,1,5,,,,,
6,191,2010,0,0,0,0,0,5,,,,,
6,191,2011,1,2,6,1,2,5,,,,,
6,191,2012,1,0,0,0,0,5,,,,,
6,191,2013,3,0,0,0,1,5,,,,,
6,191,2014,1,0,0,0,0,5,,,,,
6,191,2015,0,2,0,0,0,5,,,,,
6,191,2016,0,0,0,0,0,5,,,,,
6,192,1981,15,2,10,3,3,5,,,,,
6,192,1982,3,1,10,12,14,5,,,,,
6,192,1983,0,2,0,1,0,5,,,,,
6,192,1984,0,0,0,0,0,5,,,,,
6,192,1985,0,0,1,0,0,5,,,,,
6,192,1986,0,0,0,0,0,5,,,,,
6,192,1987,3,0,3,0,0,5,,,,,
6,192,1988,0,0,0,0,0,5,,,,,
6,192,1989,1,0,1,2,1,5,,,,,
6,192,1990,2,2,3,2,3,5,,,,,
6,192,1991,2,2,3,2,3,5,,,,,
6,192,1992,1,2,3,8,1,5,,,,,
6,192,1993,0,2,0,8,5,5,,,,,
6,192,1994,1,0,0,3,0,5,,,,,
6,192,1995,0,1,0,0,1,5,,,,,
6,192,1996,5,0,1,0,0,5,,,,,
6,192,1997,0,3,1,0,6,5,,,,,
6,192,1998,51,48,44,37,22,5,,,,,
6,192,1999,6,4,3,0,3,5,,,,,
6,192,2000,0,1,0,1,0,5,,,,,
6,192,2001,8,1,0,0,1,5,,,,,
6,192,2002,0,0,5,1,0,5,,,,,
6,192,2003,1,1,3,1,,4,,,,,
6,192,2004,3,1,0,0,1,5,,,,,
6,192,2005,0,0,0,0,0,5,,,,,
6,192,2006,4,0,2,0,0,5,,,,,
6,192,2007,2,2,16,1,27,5,,,,,
6,192,2008,2,0,0,5,0,5,,,,,
6,192,2009,2,0,2,1,0,5,,,,,
6,192,2010,0,0,0,0,0,5,,,,,
6,192,2011,3,3,2,0,1,5,,,,,
6,192,2012,0,1,2,0,1,5,,,,,
6,192,2013,3,1,2,8,5,5,,,,,
6,192,2014,0,0,0,0,0,5,,,,,
6,192,2015,0,1,0,1,0,5,,,,,
6,192,2016,1,1,0,0,1,5,,,,,
6,193,1981,2,10,3,6,4,5,,,,,
6,193,1982,7,5,7,8,5,5,,,,,
6,193,1983,0,0,0,1,1,5,,,,,
6,193,1984,0,0,0,0,2,5,,,,,
6,193,1985,0,0,0,0,0,5,,,,,
6,193,1986,1,0,0,1,0,5,,,,,
6,193,1987,1,0,1,2,1,5,,,,,
6,193,1988,1,6,0,0,0,5,,,,,
6,193,1989,1,0,0,1,0,5,,,,,
6,193,1990,2,3,3,4,2,5,,,,,
6,193,1991,3,2,3,2,3,5,,,,,
6,193,1992,1,6,5,10,1,5,,,,,
6,193,1993,0,2,3,4,0,5,,,,,
6,193,1994,0,0,0,0,0,5,,,,,
6,193,1995,3,1,0,1,2,5,,,,,
6,193,1996,0,2,2,3,6,5,,,,,
6,193,1997,3,4,1,2,0,5,,,,,
6,193,1998,54,50,48,51,56,5,,,,,
6,193,1999,7,6,2,1,9,5,,,,,
6,193,2000,0,,0,0,0,4,,,,,
6,193,2001,0,0,0,,,3,,,,,
6,193,2002,0,0,1,0,3,5,,,,,
6,193,2003,0,1,0,0,0,5,,,,,
6,193,2004,4,0,0,1,2,5,,,,,
6,193,2005,0,0,0,0,0,5,,,,,
6,193,2006,3,0,3,3,0,5,,,,,
6,193,2007,0,0,1,1,1,5,,,,,
6,193,2008,0,1,0,0,1,5,,,,,
6,193,2009,1,1,1,1,0,5,,,,,
6,193,2010,0,0,0,0,0,5,,,,,
6,193,2011,2,1,0,1,1,5,,,,,
6,193,2012,0,0,0,1,0,5,,,,,
6,193,2013,1,8,2,11,2,5,,,,,
6,193,2014,3,5,2,0,1,5,,,,,
6,193,2015,2,4,4,0,1,5,,,,,
6,193,2016,3,2,3,1,1,5,,,,,
6,194,1983,12,16,20,37,6,5,,,,,
6,194,1984,0,1,0,1,0,5,,,,,
6,194,1985,0,0,0,0,0,5,,,,,
6,194,1986,0,0,0,1,0,5,,,,,
6,194,1987,1,1,2,0,1,5,,,,,
6,194,1988,0,0,0,0,0,5,,,,,
6,194,1989,0,1,0,0,1,5,,,,,
6,194,1990,3,4,3,3,4,5,,,,,
6,194,1991,2,3,2,5,3,5,,,,,
6,194,1992,5,2,2,1,4,5,,,,,
6,194,1993,0,0,2,0,1,5,,,,,
6,194,1994,1,1,0,0,4,5,,,,,
6,194,1995,7,14,12,16,6,5,,,,,
6,194,1996,23,33,47,52,21,5,,,,,
6,194,1997,44,47,46,62,51,5,,,,,
6,194,1998,7,66,64,81,59,5,,,,,
6,194,1999,0,2,3,2,3,5,,,,,
6,194,2000,0,0,0,0,0,5,,,,,
6,194,2001,1,0,0,0,0,5,,,,,
6,194,2002,0,0,0,0,0,5,,,,,
6,194,2003,0,0,0,0,0,5,,,,,
6,194,2004,0,0,0,0,0,5,,,,,
6,194,2005,0,0,0,0,0,5,,,,,
6,194,2006,0,0,0,1,2,5,,,,,
6,194,2007,4,3,0,0,1,5,,,,,
6,194,2008,0,0,0,2,0,5,,,,,
6,194,2009,0,1,0,1,1,5,,,,,
6,194,2010,1,1,0,0,0,5,,,,,
6,194,2011,3,5,3,2,3,5,,,,,
6,194,2012,0,1,1,1,0,5,,,,,
6,194,2013,5,,2,3,6,4,,,,,
6,194,2015,57,39,51,45,33,5,,,,,
6,194,2016,36,40,39,37,48,5,,,,,
6,195,1981,0,7,9,22,3,5,,,,,
6,195,1982,1,2,6,1,22,5,,,,,
6,195,1983,1,5,1,2,2,5,,,,,
6,195,1984,0,0,0,0,0,5,,,,,
6,195,1985,0,1,5,6,2,5,,,,,
6,195,1986,9,33,32,28,10,5,,,,,
6,195,1987,35,39,29,16,8,5,,,,,
6,195,1988,37,27,8,41,15,5,,,,,
6,195,1989,27,0,5,9,8,5,,,,,
6,195,1990,34,78,13,21,14,5,,,,,
6,195,1991,0,5,2,0,0,5,,,,,
6,195,1992,0,0,0,0,5,5,,,,,
6,195,1993,0,0,0,0,0,5,,,,,
6,195,1994,2,7,1,3,1,5,,,,,
6,195,1995,3,2,9,6,7,5,,,,,
6,195,1996,8,5,4,10,20,5,,,,,
6,195,1997,23,24,18,24,23,5,,,,,
6,195,1998,23,,32,4,17,4,,,,,
6,195,1999,5,3,,16,15,4,,,,,
6,195,2000,8,3,2,6,8,5,,,,,
6,195,2001,15,14,8,20,6,5,,,,,
6,195,2002,0,0,0,0,0,5,,,,,
6,195,2003,12,4,0,0,0,5,,,,,
6,195,2004,1,17,2,6,7,5,,,,,
6,195,2006,0,1,4,4,3,5,,,,,
6,195,2007,0,1,0,1,1,5,,,,,
6,195,2008,1,0,3,0,0,5,,,,,
6,195,2009,1,0,0,0,0,5,,,,,
6,195,2010,0,1,0,0,1,5,,,,,
6,195,2011,2,3,2,0,0,5,,,,,
6,195,2012,1,4,1,3,4,5,,,,,
6,195,2013,0,0,0,1,0,5,,,,,
6,195,2014,0,1,2,0,0,5,,,,,
6,195,2015,0,1,0,0,1,5,,,,,
6,195,2016,0,1,1,1,0,5,,,,,
6,195,2017,0,0,0,0,0,5,,,,,
6,196,1981,9,0,8,2,13,5,,,,,
6,196,1982,0,2,3,1,5,5,,,,,
6,196,1983,0,0,0,0,0,5,,,,,
6,196,1984,0,1,1,0,0,5,,,,,
6,196,1985,0,4,3,7,8,5,,,,,
6,196,1986,7,3,5,6,1,5,,,,,
6,196,1987,0,0,0,0,0,5,,,,,
6,196,1988,0,0,1,1,0,5,,,,,
6,196,1989,0,0,0,0,0,5,,,,,
6,196,1990,0,0,1,0,0,5,,,,,
6,196,1991,1,0,0,0,0,5,,,,,
6,196,1992,1,1,1,0,4,5,,,,,
6,196,1993,0,0,0,0,0,5,,,,,
6,196,1994,0,0,0,0,0,5,,,,,
6,196,1995,0,0,0,0,1,5,,,,,
6,196,1996,1,2,0,0,0,5,,,,,
6,196,1997,0,0,0,0,0,5,,,,,
6,196,1998,0,5,0,1,4,5,,,,,
6,196,1999,1,,,,,1,,,,,
6,196,2000,0,0,0,1,0,5,,,,,
6,196,2001,0,0,0,0,0,5,,,,,
6,196,2002,0,0,0,0,0,5,,,,,
6,196,2003,0,0,0,0,0,5,,,,,
6,196,2004,0,0,0,0,0,5,,,,,
6,197,1981,0,3,4,6,1,5,,,,,
6,197,1982,1,0,2,1,0,5,,,,,
6,197,1983,0,0,0,0,0,5,,,,,
6,197,1984,0,0,0,1,0,5,,,,,
6,197,1985,4,0,4,2,1,5,,,,,
6,197,1986,7,6,3,6,2,5,,,,,
6,197,1987,0,1,1,20,2,5,,,,,
6,197,1988,5,3,5,4,5,5,,,,,
6,197,1989,0,0,0,0,0,5,,,,,
6,197,1990,0,0,0,0,0,5,,,,,
6,197,1991,0,0,0,0,0,5,,,,,
6,197,1992,0,0,0,0,0,5,,,,,
6,197,1993,0,0,0,0,0,5,,,,,
6,197,1994,0,0,0,0,0,5,,,,,
6,197,1995,0,0,0,0,1,5,,,,,
6,197,1996,1,0,0,0,0,5,,,,,
6,197,1997,1,0,0,0,1,5,,,,,
6,197,1998,11,1,2,3,3,5,,,,,
6,197,1999,1,2,4,0,1,5,,,,,
6,197,2000,0,0,0,,0,5,,,,,
6,197,2001,1,0,0,0,2,5,,,,,
6,197,2002,0,0,0,0,0,5,,,,,
6,197,2003,0,0,0,0,0,5,,,,,
6,197,2004,0,0,0,0,0,5,,,,,
6,197,2005,0,0,0,0,0,5,,,,,
6,197,2006,0,0,2,6,3,5,,,,,
6,197,2007,0,0,0,0,0,5,,,,,
6,197,2008,0,1,0,1,0,5,,,,,
6,197,2009,0,0,0,0,0,5,,,,,
6,197,2010,0,0,0,0,0,5,,,,,
6,197,2011,0,0,0,0,0,5,,,,,
6,197,2012,0,0,0,0,0,5,,,,,
6,197,2013,2,1,2,3,0,5,,,,,
6,197,2014,0,1,0,1,0,5,,,,,
6,197,2015,1,1,0,2,0,5,,,,,
6,197,2016,1,0,1,2,0,5,,,,,
6,197,2017,0,0,0,0,0,5,,,,,
6,198,1981,0,0,0,0,0,5,,,,,
6,198,1982,0,0,0,1,0,5,,,,,
6,198,1983,0,0,0,0,0,5,,,,,
6,198,1984,0,0,0,0,0,5,,,,,
6,198,1985,0,0,0,0,0,5,,,,,
6,198,1986,2,7,9,1,0,5,,,,,
6,198,1987,0,0,0,0,7,5,,,,,
6,198,1988,7,1,1,0,7,5,,,,,
6,198,1989,0,0,0,0,0,5,,,,,
6,198,1990,0,0,0,0,0,5,,,,,
6,198,1991,0,0,0,0,0,5,,,,,
6,198,1992,0,0,0,0,0,5,,,,,
6,198,1993,0,0,0,0,0,5,,,,,
6,198,1994,0,0,0,0,0,5,,,,,
6,198,1995,0,0,0,0,0,5,,,,,
6,198,1996,0,0,0,0,0,5,,,,,
6,198,1997,0,0,0,0,0,5,,,,,
6,198,1998,0,1,0,0,0,5,,,,,
6,198,1999,0,0,0,0,0,5,,,,,
6,198,2000,0,0,0,0,0,5,,,,,
6,198,2001,0,0,0,0,0,5,,,,,
6,198,2002,0,0,0,0,0,5,,,,,
6,198,2003,0,0,0,0,0,5,,,,,
6,198,2004,0,0,0,0,0,5,,,,,
6,198,2005,0,0,0,0,0,5,,,,,
6,198,2006,0,0,0,1,0,5,,,,,
6,198,2007,0,0,0,0,0,5,,,,,
6,198,2008,0,0,1,0,1,5,,,,,
6,198,2009,0,1,0,0,0,5,,,,,
6,198,2010,0,0,0,0,0,5,,,,,
6,198,2011,0,0,0,0,0,5,,,,,
6,198,2012,0,0,0,1,0,5,,,,,
6,198,2013,3,2,6,2,4,5,,,,,
6,198,2014,2,1,3,1,1,5,,,,,
6,198,2015,4,9,5,9,5,5,,,,,
6,198,2016,0,0,0,0,4,5,,,,,
6,198,2017,0,0,0,0,0,5,,,,,
6,199,1981,0,0,1,0,0,5,,,,,
6,199,1982,0,0,0,2,0,5,,,,,
6,199,1983,2,2,3,9,2,5,,,,,
6,199,1984,0,1,2,0,0,5,,,,,
6,199,1985,0,2,1,5,4,5,,,,,
6,199,1986,13,1,12,12,9,5,,,,,
6,199,1987,10,7,8,15,7,5,,,,,
6,199,1988,0,0,0,1,1,5,,,,,
6,199,1989,2,0,2,0,0,5,,,,,
6,199,1990,15,3,3,5,1,5,,,,,
6,199,1991,0,0,0,0,4,5,,,,,
6,199,1992,0,2,0,0,0,5,,,,,
6,199,1993,0,0,0,0,0,5,,,,,
6,199,1994,0,0,0,0,0,5,,,,,
6,199,1995,0,0,0,0,0,5,,,,,
6,199,1996,0,2,1,3,0,5,,,,,
6,199,1997,4,2,4,4,10,5,,,,,
6,199,1998,33,25,6,6,31,5,,,,,
6,199,1999,21,12,4,8,11,5,,,,,
6,199,2000,0,0,0,0,1,5,,,,,
6,199,2001,1,0,1,0,0,5,,,,,
6,199,2002,0,0,0,0,0,5,,,,,
6,199,2003,0,0,0,0,0,5,,,,,
6,199,2004,0,0,1,1,0,5,,,,,
6,199,2005,1,1,1,0,0,5,,,,,
6,200,1981,0,0,0,0,0,5,,,,,
6,200,1982,0,0,0,0,0,5,,,,,
6,200,1983,0,0,0,0,0,5,,,,,
6,200,1984,0,0,0,0,0,5,,,,,
6,200,1985,0,0,0,0,0,5,,,,,
6,200,1986,0,0,0,2,1,5,,,,,
6,200,1987,0,1,0,0,0,5,,,,,
6,200,1988,0,0,1,0,0,5,,,,,
6,200,1989,0,0,0,0,0,5,,,,,
6,200,1990,0,0,0,0,0,5,,,,,
6,200,1991,0,0,0,0,0,5,,,,,
6,200,1992,2,4,1,2,0,5,,,,,
6,200,1993,0,0,0,0,0,5,,,,,
6,200,1994,0,0,0,0,0,5,,,,,
6,200,1995,0,0,0,0,0,5,,,,,
6,200,1996,0,0,0,0,0,5,,,,,
6,200,1997,16,18,18,18,12,5,,,,,
6,200,1998,0,0,0,0,0,5,,,,,
6,200,1999,0,0,0,0,0,5,,,,,
