Region,PlotID,NearestForest,Nearest District,PlotNo,PlotName,Type,State,StateDistrict,Township,Mod_Town,Range,Mod_Range,Section,Latitude,Longitude,Notes/Remarks
5,818,Tahoe_NF,Yuba River,6,Alpha_Omega,usfs,CA,,17,N,10,E,24,,,not trapped since 1992
5,819,Tahoe_NF,Yuba River,,Alpha_Omega_2,usfs,CA,,17,N,11,E,19,,,not trapped since 1993
5,820,Tahoe_NF,Yuba River,,Alpha_Omega_3,usfs,CA,,17,N,11,E,19,,,not trapped since 2006
5,821,Tahoe_NF,Yuba River,7,Indian_Springs,usfs,CA,,17,N,10,E,27,,,Dropped from system in 1999
5,822,Tahoe_NF,Yuba River,8,White_Cloud,usfs,CA,,17,N,10,E,23,,,District change in 2006 from Nevada City to Yuba River.
5,823,Tahoe_NF,Yuba River,,Levey_Ditch_Camp,usfs,CA,,16,N,11,E,4,,,District change in 2006 from Nevada City to Yuba River.
5,824,Tahoe_NF,Yuba River,,Steep_Hollow,usfs,CA,,17,N,11,E,26,,,District change in 2006 from Nevada City to Yuba River.
5,825,Tahoe_NF,Yuba River,,Water_Tank,usfs,CA,,17,N,10,E,23,,,Dropped from system in 1994
5,826,Tahoe_NF,American River,1,Secret_House,usfs,CA,,15,N,12,E,1,,,District change in 2006 from Foresthill to American River. Burned in 2013. Not trapped since 2012
5,827,Tahoe_NF,American River,2,Fir_Thicket,usfs,CA,,15,N,12,E,1,,,District change in 2006 from Foresthill to American River. Burned in 2013. Not trapped since 2012
5,828,Tahoe_NF,American River,3,Cert_Stand,usfs,CA,,15,N,12,E,2,,,District change in 2006 from Foresthill to American River. Burned in 2013. Not trapped since 2012
5,829,Tahoe_NF,American River,4,Black_Canyon,usfs,CA,,15,N,12,E,3,,,District change in 2006 from Foresthill to American River. Burned in 2013. Not trapped since 2012
5,830,Tahoe_NF,American River,5,Mumford_Bar,usfs,CA,,15,N,12,E,4,,,District change in 2006 from Foresthill to American River.
5,831,Tahoe_NF,American River,6,Westville,usfs,CA,,15,N,12,E,4,,,District change in 2006 from Foresthill to American River.
5,832,Tahoe_NF,American River,7,Dellar_Springs,usfs,CA,,14,N,12,E,23,,,District change in 2006 from Foresthill to American River.
5,833,Tahoe_NF,Yuba River,,Deer_Creek,usfs,CA,,16,N,10,E,32,,,Dropped from system in 2000
5,834,Tahoe_NF,Yuba River,,Snow_Tent,usfs,CA,,18,N,10,E,23,,,District change in 2006 from Nevada City to Yuba River.
5,835,Tahoe_NF,Yuba River,,Cherry_Hill,usfs,CA,,18,N,11,E,18,,,District change in 2006 from Nevada City to Yuba River. Name change from Cherry Hill to Quinn Ranch in 2006. Not trapped since 2006
5,836,Tahoe_NF,Yuba River,,Graniteville,usfs,CA,,18,N,11,E,10,,,"District change in 2006 from Nevada City to Yuba River. Moved from T18N, R11E, Sec10 to T18N, R11E, Sec09 in 2006"
5,837,Tahoe_NF,Yuba River,,Rocky_Glen,usfs,CA,,18,N,11,E,3,,,"Moved from T18N, R11E, Sec16 to T18N, R11E, Sec03 in 2004. District change in 2006 from Nevada City to Yuba River. Not trapped since 2006"
5,838,Tahoe_NF,Yuba River,,Celina,usfs,CA,,18,N,11,E,27,,,"Moved from T18N, R11E, Sec34 to T18N, R11E, Sec27 in 2004. Dropped from system in 2005"
5,839,Tahoe_NF,Yuba River,,Bowman,usfs,CA,,18,N,12,E,30,,,"District change in 2006 from Nevada City to Yuba River. Name change from Bowman (Grouse) to Grouse in 2006. Moved from T18N, R12E, Sec30 to T17N, R12E, Sec06 in 2006"
5,840,Tahoe_NF,Yuba River,,Fulda,usfs,CA,,16,N,11,E,13,,,Dropped from system in 2005
5,841,Tahoe_NF,Yuba River,,Monumental,usfs,CA,,16,N,12,E,9,,,Dropped from system in 2005
5,842,Tahoe_NF,Yuba River,,Burlington,usfs,CA,,17,N,10,E,25,,,District change in 2006 from Nevada City to Yuba River. Not trapped since 2006
5,843,Tahoe_NF,Yuba River,,Chalk_Bluff,usfs,CA,,17,N,10,E,36,,,Not trapped since 2007
5,844,Tahoe_NF,Sierraville,1,Treasure_South,usfs,CA,,19,N,14,E,11,,,New plot in 2004
5,845,Tahoe_NF,Sierraville,2,Treasure_North,usfs,CA,,19,N,14,E,11,,,New plot in 2004
5,846,Tahoe_NF,Sierraville,3,Fletcher,usfs,CA,,21,N,13,E,23,,,New plot in 2005
5,847,Tahoe_NF,Sierraville,4,Pass Creek CG,usfs,CA,,19,N,13,E,20,,,"New plot in 2005. Moved from T19N, R13E, Sec22 (Bald Ridge)to T19N, R13E, Sec20 (Pass Creek CG)in 2012."
5,848,Tahoe_NF,Sierraville,5,Independence,usfs,CA,,19,N,15,E,26,,,New plot in 2005
5,849,Tahoe_NF,American River,,Secret House 2,usfs,CA,,15,N,21,E,1,,,New plot in 2000. Dropped from system in 2001
5,850,Tahoe_NF,Yuba River,,Omega,usfs,CA,,17,N,11,E,21,,,New plot in 2006.
5,851,Tahoe_NF,Yuba River,,Carvin,usfs,CA,,20,N,12,E,1,,,New plot in 2012.
5,852,Tahoe_NF,Yuba River,,Fir Cap,usfs,CA,,20,N,10,E,21,,,New plot in 2012
5,853,Tahoe_NF,Yuba River,,Ruby,usfs,CA,,19,N,10,E,16,,,New plot in 2012
5,854,Tahoe_NF,American River,,Onion Valley (or ring),usfs,CA,,16,N,12,E,8,,,New plot in 2014.
5,855,Tahoe_NF,American River,,Sawtooth Ridge,usfs,CA,,16,N,12,E,29,,,"New plot in 2014. Moved from T16N, R12E, Sec28 to T16N, R12E, Sec29 in 2017."
5,856,Tahoe_NF,American River,,Dawson Spring,usfs,CA,,16,N,12,E,27,,,New plot in 2014.
5,857,Tahoe_NF,American River,,Bear Trap,usfs,CA,,16,N,12,E,4,,,New plot in 2014.
5,858,Tahoe_NF,American River,,Deer Tracks,usfs,CA,,14,N,13,E,5,,,New plot in 2015.
5,901,Sequoia_NF,Hot_Springs,1,Portugese_Pass,usfs,CA,,25,S,32,E,36,,,
5,902,Sequoia_NF,Hot_Springs,2,Panorama_Cg,usfs,CA,,24,S,32,E,30,,,
5,903,Sequoia_NF,Hot_Springs,3,Speas_Ridge,usfs,CA,,23,S,32,E,18,,,
5,904,Sequoia_NF,Hot_Springs,4,Parker_Pass,usfs,CA,,23,S,31,E,3,,,
5,905,Sequoia_NF,Hot_Springs,5,Sugarloaf,usfs,CA,,24,S,31,E,23,,,
5,906,Sequoia_NF,Greenhorn,1,Tiger,usfs,CA,,25,S,32,E,5,,,
5,907,Sequoia_NF,Greenhorn,2,Moth_3/Spout,usfs,CA,,25,S,32,E,17,,,
5,908,Sequoia_NF,Greenhorn,3,Moth_5/Black,usfs,CA,,25,S,32,E,21,,,
5,909,Sequoia_NF,Greenhorn,4,Moth_4/Summit,usfs,CA,,25,S,32,E,20,,,
5,910,Sequoia_NF,Greenhorn,5,Moth_2/Rhymes,usfs,CA,,26,S,32,E,7,,,
5,911,Sequoia_NF,Hume_Lake,3,Quail_Flat,usfs,CA,,14,S,28,E,11,,,
5,912,Sequoia_NF,Hume_Lake,2,Weston,usfs,CA,,14,S,28,E,12,,,
5,913,Sequoia_NF,Hume_Lake,4,Eshom,usfs,CA,,14,S,28,E,21,,,
5,914,Sequoia_NF,Hume_Lake,1,Mcgee,usfs,CA,,13,S,29,E,29,,,
5,915,Sequoia_NF,Hume_Lake,5,Bear_Skin,usfs,CA,,13,S,30,E,35,,,
5,916,Seq/Kings_NP,,1,Grant_Grove_Stables,nps,CA,,13,S,28,E,31,,,
5,917,Seq/Kings_NP,,2,Crystal_Springs_Cpg,nps,CA,,13,S,28,E,32,,,
5,918,Seq/Kings_NP,,3,Sunset_Cpg,nps,CA,,14,S,28,E,6,,,
5,919,Seq/Kings_NP,,4,Quail_Flat_Nps,nps,CA,,14,S,28,E,11,,,
5,920,Seq/Kings_NP,,5,Dorst_Cpg#1,nps,CA,,15,S,29,E,10,,,
5,921,Seq/Kings_NP,,6,Beetle_Rock,nps,CA,,16,S,29,E,1,,,
5,922,Sequoia_NF,Tule_River,1,Ponderosa,usfs,CA,,21,S,32,E,16,,,
5,923,Sequoia_NF,Tule_River,2,Pack_Station,usfs,CA,,20,S,32,E,20,,,
5,924,Sequoia_NF,Tule_River,3,Summit,usfs,CA,,,,,,,,,
5,925,Sequoia_NF,Tule_River,4,Sequoia_Crest,usfs,CA,,20,S,31,E,21,,,
5,926,Sequoia_NF,Tule_River,5,Alpine_Village,usfs,CA,,20,S,31,E,28,,,
5,927,Sequoia_NF,Greenhorn,6,Moth_1,usfs,CA,,25,S,32,E,29,,,
5,1001,Lassen_NF,Eagle_Lake,2,Fredonyer_East,blm,CA,,33,N,12,E,26,,,Location dropped in2012
5,1002,Lassen_NF,Eagle_Lake,1,Fredonyer_West,blm,CA,,33,N,12,E,27,,,
5,1003,Lassen_NF,Eagle_Lake,,Roop_Mtn_East_1,blm,CA,,30,N,11,E,5,,,Dropped from system in 1992
5,1004,Lassen_NF,Eagle_Lake,,Roop_Mtn_East_2,blm,CA,,30,N,11,E,6,,,Dropped from system in 1992
5,1005,Lassen_NF,Eagle_Lake,5,Bailey_Creek,blm,CA,,33,N,12,E,4,,,
5,1006,Modoc_NF,Big_Valley,,Widow_Peak_West,blm,CA,,38,N,6,E,3,,,
5,1007,Modoc_NF,Big_Valley,,Widow_Peak_East,blm,CA,,38,N,6,E,10,,,
5,1008,Lassen_NF,Eagle_Lake,,Roop_Mtn_West_1,blm,CA,,30,N,10,E,9,,,Dropped from system in 1989
5,1009,Lassen_NF,Eagle_Lake,,Roop_Mtn_West_2,blm,CA,,30,N,10,E,14,,,Dropped from system in 1989
5,1010,Lassen_NF,Eagle_Lake,3,Fredonyer_North,blm,CA,,33,N,12,E,15,,,First record of installation 2014
5,1101,Lake_Tahoe_Basin_MU,,1,Fallen_Leaf,usfs,CA,,12,N,17,E,1,,,
5,1102,Lake_Tahoe_Basin_MU,,2,Meeks,usfs,CA,,14,N,17,E,29,,,
5,1103,Lake_Tahoe_Basin_MU,,3,Rubicon,usfs,CA,,14,N,17,E,18,,,
5,1104,Lake_Tahoe_Basin_MU,,4,Ward,usfs,CA,,15,N,16,E,13,,,
5,1105,Lake_Tahoe_Basin_MU,,5,Brockway,usfs,CA,,16,N,17,E,10,,,
5,1200,Angeles National Forest,San Gabriel,,ABCO cluster,usfs,CA,,,,,,,34.38987,-117.69303,
5,1201,Angeles National Forest,San Gabriel,,Telecom Pulloff,usfs,CA,,,,,,,34.3487,-117.67038,
5,1202,Angeles National Forest,San Gabriel,,Grassy Hollow,usfs,CA,,,,,,,34.37719,-117.72108,
5,1203,Angeles National Forest,San Gabriel,,Hwy 2,usfs,CA,,,,,,,34.34979,-117.89304,
5,1301,San Bernardino National Forest,Mountain Top,,Forest Creek TH,usfs,CA,,,,,,,34.16053,-116.89894,
5,1302,San Bernardino National Forest,Mountain Top,,2N10,usfs,CA,,,,,,,34.421681,-116.95786,
5,1303,San Bernardino National Forest,Mountain Top,,2N10-Mtn Bike 1,usfs,CA,,,,,,,34.2212,-116.87334,
5,1304,San Bernardino National Forest,Mountain Top,,2N10-Mtn Bike 2,usfs,CA,,,,,,,34.22058,-116.87397,
5,1305,San Bernardino National Forest,Mountain Top,,2N10-Mtn Bike 3,usfs,CA,,,,,,,34.22071,-116.87581,
6,1,Deschutes_NF,Sisters,1,Jack_Creek,usfs,OR,,12,S,9,E,31,44.49167,-121.7,
6,2,Deschutes_NF,Sisters,5,Black_Butte,usfs,OR,,13,S,9,E,26,44.41389,-121.63333,
6,3,Deschutes_NF,Sisters,6,Bear_Springs,usfs,OR,,12,S,10,E,30,44.50556,-121.575,
6,4,Deschutes_NF,Sisters,7,Street_Creek,usfs,OR,,11,S,10,E,31,44.5738,-121.5834,Dropped in 2014 due to fire
6,5,Deschutes_NF,Sisters,8,Trout_Creek,usfs,OR,,15,S,9,E,20,44.25861,-121.68472,
6,6,Fremont-Winema_NFs,Bly,11,John_Spring,usfs,OR,,37,S,12,E,15,42.3564,-121.2839,
6,7,Fremont-Winema_NFs,Bly,12,Goodlow,usfs,OR,,38,S,13,E,32,42.2312,-121.2028,
6,8,Fremont-Winema_NFs,Bly,13,Spodue,usfs,OR,,34,S,12,E,23,42.6053,-121.2659,
6,9,Fremont-Winema_NFs,Bly,14,Riverbed,usfs,OR,,34,S,13,E,23,42.615,-121.1388,
6,10,Fremont-Winema_NFs,Bly,15,Deming,usfs,OR,,36,S,15,E,2,42.47638,-120.90972,
6,11,Fremont-Winema_NFs,Bly,16,Lantern_Flat,usfs,OR,,37,S,17,E,6,42.3924,-120.7484,
6,12,Fremont-Winema_NFs,Bly,17,Horsefly,usfs,OR,,38,S,14,E,10,42.2873,-121.0544,
6,13,Fremont-Winema_NFs,Bly,18,Tower,usfs,OR,,38,S,16,E,4,42.3034,-120.8295,
6,14,Fremont-Winema_NFs,Lakeview,227,Horseshoe,usfs,OR,,40,S,18,E,22,42.0898,-120.5854,Dropped in 2012 due to fire
6,15,Fremont-Winema_NFs,Lakeview,230,Deep_Creek,usfs,OR,,40,S,22,E,31,42.0585,-120.1733,
6,16,Fremont-Winema_NFs,Paisley,1,Withers_Lake,usfs,OR,,33,S,17,E,26,42.69444,-120.67972,
6,17,Fremont-Winema_NFs,Paisley,3,Morgan_Butte,usfs,OR,,34,S,18,E,12,42.54889,-120.54194,
6,18,Malheur_NF,Blue_Mtn,1,Aldrich,usfs,OR,,14,S,28,E,22,44.33667,-119.34367,
6,19,Malheur_NF,Blue_Mtn,7,Buck_Cr,usfs,OR,,16,S,28,E,30,44.15083,-119.40639,
6,20,Malheur_NF,Blue_Mtn,3,Starr_Ridge,usfs,OR,,15,S,32,E,31,44.21889,-118.92944,
6,21,Malheur_NF,Emigrant_Cr,201,2850_Road,usfs,OR,,21,S,32,E,4,43.78186,-118.78733,
6,22,Malheur_NF,Emigrant_Cr,202,King_Mountain,usfs,OR,,20,S,32,E,34,43.79122,-118.86664,
6,23,Malheur_NF,Emigrant_Cr,205,Gold_Hill,usfs,OR,,18,S,30,E,31,43.97242,-119.16211,
6,24,Malheur_NF,Emigrant_Cr,210,West_Myrtle,usfs,OR,,19,S,30,E,6,43.95833,-119.15917,
6,25,Malheur_NF,Emigrant_Cr,207,Yellowjacket,usfs,OR,,19,S,29,E,33,43.88333,-119.25461,
6,26,Malheur_NF,Emigrant_Cr,208,Schoolmarm_Spr,usfs,OR,,19,S,28,E,18,43.92367,-119.40054,
6,27,Malheur_NF,Blue_Mtn,33,Long_Creek_Mtn,usfs,OR,,10,S,30,E,20,44.68055,-119.12723,
6,28,Malheur_NF,Blue_Mtn,34,Slide_Creek,usfs,OR,,10,S,31,E,22,44.6795,-118.97971,
6,29,Malheur_NF,Blue_Mtn,36,Ruby_Creek,usfs,OR,,11,S,33,E,1,44.64768,-118.69175,
6,30,Malheur_NF,Blue_Mtn,38,N.F._Summit,usfs,OR,,11,S,35,E,13,44.60653,-118.35874,
6,31,Malheur_NF,Blue_Mtn,325,Black_Butte,usfs,OR,,12,S,30,E,6,44.55207,-119.15768,
6,32,Malheur_NF,Prairie_City,1,Antelope,usfs,OR,,17,S,35,E,28,44.05524,-118.42237,
6,33,Malheur_NF,Prairie_City,2,Mcallister_Spr,usfs,OR,,17,S,34,E,12,44.10102,-118.48643,
6,34,Malheur_NF,Prairie_City,3,Mccoy,usfs,OR,,15,S,34,E,31,44.22581,-118.68208,
6,35,Malheur_NF,Prairie_City,5,Northfork,usfs,OR,,16,S,35,E,3,44.20417,-118.39294,
6,36,Mt_Hood_NF,Barlow,4,Gator,usfs,OR,,4,S,10,E,12,45.237,-121.48597,
6,37,Mt_Hood_NF,Barlow,8,Skyline_Pit,usfs,OR,,1,S,11,E,32,45.44672,-121.45119,
6,38,Mt_Hood_NF,Barlow,1,Station,usfs,OR,,5,S,10,E,22,45.11492,-121.52494,
6,39,Mt_Hood_NF,Barlow,2,Scale_Station,usfs,OR,,5,S,11,E,30,45.10372,-121.46297,
6,40,Ochoco_NF,Paulina,3,Thompson_Spr,usfs,OR,,13,S,21,E,6,44.46722,-120.26028,Change to district boundary
6,41,Ochoco_NF,Paulina,5,Dry_Porter,usfs,OR,,13,S,22,E,33,44.38716,-120.07559,Change to district boundary
6,42,Ochoco_NF,Lookout_Mtn,6,Lookout,usfs,OR,,14,S,20,E,7,44.36889,-120.38056,
6,43,Ochoco_NF,Paulina,8,Lutsey,usfs,OR,,15,S,20,E,25,44.24667,-120.28167,Change to district boundary
6,44,Ochoco_NF,Paulina,1,Humphrey_Camp,usfs,OR,,14,S,25,E,9,44.37307,-119.72598,
6,45,Ochoco_NF,Paulina,3,Cottonwood,usfs,OR,,13,S,24,E,4,44.4698,-119.84762,Site not trapped since 1990
6,46,Ochoco_NF,Paulina,3,Chamberlin_Spr,usfs,OR,,13,S,24,E,19,44.43177,-119.89331,Site not trapped since 1990
6,47,Ochoco_NF,Paulina,4,Yuma,usfs,OR,,14,S,24,E,34,44.31627,-119.8308,
6,48,Ochoco_NF,Lookout_Mtn,2,Benefield_Cr,usfs,OR,,13,S,18,E,28,44.415,-120.585,
6,49,Ochoco_NF,Lookout_Mtn,3,Maury_Mtn,usfs,OR,,17,S,20,E,25,44.06333,-120.27,
6,50,Ochoco_NF,Lookout_Mtn,4,Road_2705,usfs,OR,,12,S,17,E,20,44.50667,-120.71,
6,51,Ochoco_NF,Lookout_Mtn,7,Bear_Creek,usfs,OR,,12,S,19,E,18,44.52333,-120.49167,
6,52,Ochoco_NF,Snow_Mtn,403,Boundary,usfs,OR,,18,S,26,E,33,43.96678,-119.60757,
6,53,Ochoco_NF,Snow_Mtn,404,Timothy,usfs,OR,,18,S,27,E,31,43.96646,-119.52674,
6,54,Ochoco_NF,Snow_Mtn,408,Coyote,usfs,OR,,19,S,27,E,36,43.87962,-119.42663,
6,55,Okanogan&Wenatchee_NF,Tonasket,14,Middle_Mt.,usfs,WA,,36,N,24,E,11,48.63167,-119.78167,
6,56,Okanogan&Wenatchee_NF,Tonasket,15,14_Mile,usfs,WA,,39,N,24,E,4,48.90667,-119.83167,
6,57,Okanogan&Wenatchee_NF,Tonasket,12,Rusty_Cr.,usfs,WA,,35,N,24,E,16,48.53248,-119.83166,
6,58,Okanogan&Wenatchee_NF,Tonasket,33,Henderson_Cr,usfs,WA,,37,N,29,E,4,48.73167,-119.17528,
6,59,Okanogan&Wenatchee_NF,Tonasket,35,Marias_Creek,usfs,WA,,40,N,31,E,8,48.98583,-118.93167,
6,60,Okanogan&Wenatchee_NF,Tonasket,36,Gooseberry_Mdw,usfs,WA,,36,N,31,E,27,48.58778,-118.91917,
6,61,Okanogan&Wenatchee_NF,Tonasket,38,Sneed_Mtn,usfs,WA,,35,N,29,E,1,48.55667,-119.13778,
6,62,Okanogan&Wenatchee_NF,Methow_Valley,42,Bridge_Creek,usfs,WA,,34,N,20,E,33,48.40217,-120.34944,
6,63,Okanogan&Wenatchee_NF,Methow_Valley,43,Twisp_River,usfs,WA,,33,N,19,E,3,48.39394,-120.46139,
6,64,Okanogan&Wenatchee_NF,Methow_Valley,44,Blackpine_Lake,usfs,WA,,33,N,21,E,31,48.31217,-120.26453,
6,65,Okanogan&Wenatchee_NF,Methow_Valley,45,Gold_Creek,usfs,WA,,32,N,21,E,32,48.23578,-120.23531,
6,66,Okanogan&Wenatchee_NF,Methow_Valley,48,Black_Canyon,usfs,WA,,30,N,22,E,34,48.06194,-120.06722,
6,67,Okanogan&Wenatchee_NF,Methow_Valley,53,Long_Creek,usfs,WA,,36,N,21,E,4,48.64995,-120.35036,
6,68,Okanogan&Wenatchee_NF,Methow_Valley,55,Falls_Creek,usfs,WA,,36,N,21,E,12,48.63611,-120.16389,
6,69,Okanogan&Wenatchee_NF,Methow_Valley,58,Pearrygin_Ridge,usfs,WA,,35,N,22,E,20,48.52083,-120.1225,
6,70,Okanogan&Wenatchee_NF,Methow_Valley,59,Rattlesnake_Cmp,usfs,WA,,37,N,18,E,36,48.65861,-120.55528,
6,71,Umatilla_NF,Heppner,3,Happy_Jack,usfs,OR,,8,S,26,E,10,44.88778,-119.60972,
6,72,Umatilla_NF,Heppner,4,Bull_Prairie,usfs,OR,,7,S,25,E,1,44.98667,-119.6725,
6,73,Umatilla_NF,N_Fork_John_Day,11,Bone_Point,usfs,OR,,7,S,31,E,19,44.94528,-119.04233,
6,74,Umatilla_NF,N_Fork_John_Day,12,Barnes_Creek,usfs,OR,,8,S,31,E,14,44.86781,-118.95074,
6,75,Umatilla_NF,N_Fork_John_Day,15,Park,usfs,OR,,7,S,33,E,31,44.91702,-118.78529,
6,76,Umatilla_NF,N_Fork_John_Day,17,Fremont,usfs,OR,,9,S,35,E,15,44.78527,-118.48334,"on private land, did not trap in 2016, replaced with plot ID 2486 ""Powerhouse"". Trapped again in 2017"
6,77,Umatilla_NF,N_Fork_John_Day,51,Matlock,usfs,OR,,5,S,30,E,30,45.10052,-119.13564,
6,78,Umatilla_NF,N_Fork_John_Day,54,Cable_Creek,usfs,OR,,6,S,33,E,3,45.07639,-118.72083,Site not trapped since 1995
6,79,Umatilla_NF,N_Fork_John_Day,56,Pardue_Corral,usfs,OR,,3,S,33,E,31,45.26721,-118.76704,
6,80,Umatilla_NF,Pomeroy,41,Wood_Road_One,usfs,WA,,9,N,42,E,4,46.28835,-117.54985,
6,81,Umatilla_NF,Pomeroy,42,Big_Butte,usfs,WA,,7,N,44,E,2,46.1109,-117.25864,
6,82,Umatilla_NF,Pomeroy,43,Hixon,usfs,WA,,9,N,41,E,21,46.24137,-117.6908,
6,83,Umatilla_NF,Pomeroy,44,Getaway_Spr,usfs,WA,,9,N,43,E,30,46.2258,-117.47357,
6,84,Umatilla_NF,Pomeroy,46,Touchet,usfs,WA,,8,N,40,E,21,46.15556,-117.80639,
6,85,Umatilla_NF,Pomeroy,48,James_Canyon,usfs,WA,,7,N,43,E,29,46.04878,-117.45461,
6,86,Umatilla_NF,Walla_Walla,4,Dick_Spr,usfs,OR,,3,N,37,E,11,45.74667,-118.16861,
6,87,Umatilla_NF,Walla_Walla,2,Huntit,usfs,OR,,5,N,41,E,3,45.93769,-117.68669,
6,88,Umatilla_NF,Walla_Walla,1,Gulch,usfs,OR,,5,N,42,E,3,45.94639,-117.55278,
6,89,Umatilla_NF,Walla_Walla,7,Ninemile,usfs,OR,,3,N,38,E,32,45.69593,-118.08428,
6,90,Umatilla_NF,Walla_Walla,5,Simerson_Spr,usfs,OR,,1,S,37,E,29,45.45194,-118.20972,
6,91,Umatilla_NF,Walla_Walla,6,Black_Mtn,usfs,OR,,1,N,37,E,6,45.59583,-118.23,Recalculated plot location from 2014
6,92,Umatilla_NF,Walla_Walla,3,Bald_Mtn,usfs,OR,,4,N,38,E,34,45.78076,-118.04579,
6,93,Umatilla_NF,Walla_Walla,8,Red,usfs,OR,,1,S,36,E,28,45.45778,-118.30556,
6,94,Wallowa-Whitman_NF,Baker,2,Antone_Creek,usfs,OR,,7,S,37,E,1,44.9823,-118.1179,
6,95,Wallowa-Whitman_NF,Baker,6,Washington_Gulch,usfs,OR,,9,S,39,E,22,44.76706,-117.92177,
6,96,Wallowa-Whitman_NF,Baker,7,Black_Mtn_Rd,usfs,OR,,10,S,38,E,36,44.6567,-118.0022,
6,97,Wallowa-Whitman_NF,Baker,8,Ebell_Cr-Dark_Cyn,usfs,OR,,11,S,41,E,19,44.59167,-117.74167,
6,98,Wallowa-Whitman_NF,Eagle_Cap,52,Big_Canyon,usfs,OR,,1,S,42,E,6,45.50167,-117.605,
6,99,Wallowa-Whitman_NF,Eagle_Cap,53,Little_Bear_Cr,usfs,OR,,1,S,43,E,32,45.435,-117.47,
6,100,Wallowa-Whitman_NF,HCNRA,41,Dry_Cr-Puderbaugh,usfs,OR,,4,S,48,E,33,45.17,-116.83833,
6,101,Wallowa-Whitman_NF,HCNRA,43,Yellowjacket,usfs,OR,,1,S,48,E,1,45.515,-116.76194,
6,102,Wallowa-Whitman_NF,HCNRA,44,Memaloose,usfs,OR,,1,S,49,E,34,45.42833,-116.695,
6,103,Wallowa-Whitman_NF,HCNRA,46,Lonesome,usfs,OR,,5,S,48,E,32,45.08667,-116.87167,
6,104,Wallowa-Whitman_NF,La_Grande,2,Mccoy_Creek,usfs,OR,,3,S,34,E,3,45.33284,-118.54118,Site not trapped since 1993
6,105,Wallowa-Whitman_NF,La_Grande,6,Dry_Beaver,usfs,OR,,4,S,36,E,29,45.19431,-118.33631,
6,106,Wallowa-Whitman_NF,La_Grande,7,Ladd_Canyon,usfs,OR,,5,S,38,E,4,45.16022,-118.05606,
6,107,Wallowa-Whitman_NF,Pine,75,Rd_050_Dry_Cr.,usfs,OR,,7,S,46,E,11,44.97162,-117.05314,
6,108,Wallowa-Whitman_NF,Pine,76,Clr_Cr._Beecher,usfs,OR,,7,S,46,E,5,44.98635,-117.11372,
6,109,Wallowa-Whitman_NF,Pine,78,Gold_Eagle_Pack,usfs,OR,,7,S,44,E,3,44.98523,-117.31368,
6,110,Wallowa-Whitman_NF,Pine,79,Fish_Lake,usfs,OR,,6,S,46,E,28,45.01512,-117.09313,
6,111,Wallowa-Whitman_NF,La_Grande,1,Mount_Moriah,usfs,OR,,1,S,41,E,8,45.49067,-117.72119,
6,112,Wallowa-Whitman_NF,La_Grande,3,Moss_Springs,usfs,OR,,3,S,41,E,16,45.29447,-117.69919,
6,113,Wallowa-Whitman_NF,La_Grande,4,Little_Catherine,usfs,OR,,5,S,41,E,3,45.15333,-117.6665,
6,114,Wallowa-Whitman_NF,La_Grande,6,Drumhill_Ridge,usfs,OR,,1,S,37,E,34,45.42786,-118.16547,
6,115,Wallowa-Whitman_NF,La_Grande,7,Balm_Cr.,usfs,OR,,7,S,42,E,11,44.97606,-117.53683,
6,116,Wallowa-Whitman_NF,Unity,93,Record_Mine,usfs,OR,,14,S,36,E,1,44.38417,-118.29695,Recalculated plot location from 2014
6,117,Wallowa-Whitman_NF,Unity,94,Telephone_Gulch,usfs,OR,,15,S,37,E,11,44.25833,-118.125,
6,118,Wallowa-Whitman_NF,Unity,96,Third_Creek,usfs,OR,,11,S,36,E,12,44.625,-118.25,
6,119,Wallowa-Whitman_NF,Unity,97,Oregon_Cmpgrnd,usfs,OR,,12,S,36,E,8,44.54167,-118.33333,
6,120,Wallowa-Whitman_NF,Wallowa_Valley,1,Spoon-Harl_Butte,usfs,OR,,3,S,47,E,32,45.25,-116.96667,
6,121,Wallowa-Whitman_NF,Wallowa_Valley,6,Kinney_Lake,usfs,OR,,3,S,46,E,29,45.275,-117.14167,
6,122,Wallowa-Whitman_NF,Wallowa_Valley,8,Billy_Meadows,usfs,OR,,4,N,46,E,32,45.79167,-117.08333,
6,123,Wallowa-Whitman_NF,Wallowa_Valley,12,Elk_Mtn,usfs,OR,,3,N,45,E,33,45.69167,-117.19167,
6,124,Wallowa-Whitman_NF,Wallowa_Valley,13,Roberts_2605,usfs,OR,,2,N,45,E,30,45.625,-117.25,
6,125,Wallowa-Whitman_NF,Wallowa_Valley,14,Wood_Butte,usfs,OR,,3,N,43,E,9,45.7564,-117.4436,
6,126,Wallowa-Whitman_NF,Wallowa_Valley,16,Shamrock,usfs,OR,,3,N,44,E,9,45.75,-117.30833,
6,127,Okanogan&Wenatchee_NF,Chelan,1,Forest_Mt.,usfs,WA,,27,N,21,E,8,47.8625,-120.22083,
6,128,Okanogan&Wenatchee_NF,Chelan,2,First_Cr.,usfs,WA,,27,N,21,E,10,47.85796,-120.18366,
6,129,Okanogan&Wenatchee_NF,Cle_Elum,2,Red_Top,usfs,WA,,21,N,17,E,17,47.30833,-120.725,
6,130,Okanogan&Wenatchee_NF,Cle_Elum,3,Stafford,usfs,WA,,22,N,16,E,26,47.36667,-120.8,
